Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,27.37898426,26.12267176,27.99275774,27.42373998,27.51682658,27.63994336,27.73116252,28.75737024,30.52146735,30.00583155,29.21813442,30.83341161,30.30184532,29.96425457,29.52355156,31.58884956,30.60360414,30.88269802,31.50061703,33.262286,34.60371499,36.17395281,34.74813268,36.23322742,36.94435237,31.49686022,31.63041037,29.70021056,30.16888033,29.11468198,29.228924,28.51900196,27.07867036,26.39229161,26.72078756,27.30577228,27.22281504,27.52901277,28.90378013,29.72589209,30.34814977,30.91346003,30.57903507,32.13109113,31.24703434,31.3713561,33.30215517,33.40550062,32.74755529,30.98585272,28.58944789,27.68916231,26.81485891,26.89546675,25.99370984,23.78807252,25.05580668
Comoros,COM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,12.20643665,12.20714473,12.20686005,12.20624486,12.20633426,12.20624342,12.20639796,12.20647095,12.20640033,12.2065857,12.20654869,12.20631378,12.20656501,12.20621033,12.20675645,12.20645317,12.20664692,12.20609898,12.2065011,12.20612883,12.20627155,12.2063718,12.20631433,12.20627867,12.20629366,12.20649832,12.20643209,12.41024133,12.13563705,12.07332807,11.77544243,11.6973086,11.22256957,11.64828999,11.61087399,10.40840816,9.85451807,9.137350096,8.876795865,8.531000615,8.097141415,8.144717879
Cabo Verde,CPV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,16.96004762,17.35196407,15.80927931,17.27724398,17.60405001,17.98379828,17.81948912,18.70416277,19.3033605,20.7577658,30.06553625,30.32637723,32.38157608,22.5279403,30.55918902,28.29412954,28.93080753,26.20735295,26.37790372,23.37704203,21.74719078,19.16407138,19.0535136,18.5259963,18.21808332,19.21107785,19.09227813,16.90383313,18.75820714,19.26121005,18.14870654,17.76438739,17.00466052,17.51543391,18.72760011,18.12140832,17.13039914,18.1919629,19.27924548,19.60576415,23.08724765,25.13545254
Costa Rica,CRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.13633839,20.36663563,20.4198807,21.35596953,21.72274023,23.03423581,22.85701067,23.0820686,23.98814099,23.92976458,24.0968664,25.3201636,26.10579615,26.69940145,27.57629204,27.37286236,27.44829654,26.16261676,26.06751738,26.45672569,26.96767286,26.62115779,25.73926921,28.61383918,29.45189555,28.86750088,27.62291887,27.5735643,27.22929536,26.90209473,25.69600069,27.36903204,27.88045677,27.35790876,26.60852391,26.570148,25.98587457,26.04151423,25.98557193,25.73297755,25.44499083,25.21660207,24.56959793,24.1792375,24.66906192,24.26953411,23.71986794,23.89379476,23.55360244,23.52273814,23.32296521,22.58987067,22.20487739,21.34497248,20.61640542,19.96787847,19.65001128,19.31453971,19.55814326,19.23365693,20.13652716,20.54828954
Caribbean small states,CSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,28.60334327,29.97316206,31.67675638,29.57492355,27.46943741,27.54814125,27.07224345,30.98451997,42.89774325,41.84579326,42.18878833,44.55241326,47.49167205,53.16893321,58.05226006,54.45329934,47.86102183,44.73848567,49.00470613,45.51456852,33.22846141,32.40675923,30.76981184,29.32670298,30.76135638,31.01492783,30.60510738,25.11000242,26.76170611,26.28418655,25.8139041,23.52252846,21.88272402,22.16200513,24.60528229,23.62283168,22.94626416,26.55711792,28.421031,31.20187318,32.56740966,32.58321928,36.52238543,29.10576551,30.31137555,32.49026103,29.9868628,29.37122797,28.92552899,24.78604804,24.13425309,24.88101709,25.81486114,24.68968344,24.6191143,
Cuba,CUB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,16.93562655,16.93796472,16.93793859,16.93516494,16.93155,16.93551418,16.94965424,16.93780833,16.92130063,16.91347331,16.9553331,17.02035519,16.87857978,16.83876066,16.87433757,17.16463405,17.345465,16.16970062,16.63966583,17.05222111,17.35760444,17.01741395,16.81330926,16.29365879,16.91458907,17.96093234,26.68546033,27.57914273,25.91900123,25.39325829,25.53508215,24.86238416,23.70134413,22.50593295,22.0396304,21.52682999,22.20473695,22.52699906,22.38649614,22.60470361,22.89360776,22.2582983,23.36719487,23.1503085,22.15210276,22.35318421,22.9429791,24.35596948,24.87756122,24.54944502,23.01866756,
Curacao,CUW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.78992193,17.46571237,16.50394645,15.48318111,15.02736672,15.40984041,16.09219655,16.39599226,15.2140225,16.94504025,15.01972892,14.56869131,14.79524927,16.25287145,17.33648542,17.5397044,18.02127344,16.30777798,18.1905614,16.78119852,15.03119733,
Cayman Islands,CYM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82859311,9.65080208,9.084531344,7.903559334,7.065307493,6.813324224,6.857946115,6.92395108,6.896181792,7.006039148,7.28391319,7.193819233,7.414390574,7.699215829,7.957376049,
Cyprus,CYP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,25.17509256,28.84096813,30.98557454,33.12931748,33.21689187,33.64460959,32.4086717,30.86154572,30.08709394,29.02646848,28.49143049,27.59073228,27.49691105,27.50137624,26.57627461,25.92636036,26.73944834,25.55996004,24.68012382,23.22568329,20.05901818,20.14162794,19.65430683,19.23676276,18.48816444,17.68603455,17.3938334,17.93016221,18.01295541,18.06745916,17.89112301,17.83012994,18.19710261,17.89658538,15.95445968,14.49575873,12.76164616,11.7729348,10.76026424,9.9847041,10.20230476,10.86109183,11.357324,12.18250115,12.81751222,12.60608671,12.83385076
Czech Republic,CZE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.86812581,34.81898287,35.38550879,36.14515199,35.69966677,34.78928177,33.77118247,33.49120748,33.90920025,33.2092894,32.34225338,33.57974959,33.61719819,34.33321599,34.18273662,33.65763346,32.98769447,33.17075187,33.65057382,32.9223275,32.64607051,33.83935076,33.7818228,33.40932728,32.70829701,31.75703117,31.51663769,30.75858736,31.20651593
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.52415185,32.51589251,30.60649156,30.19698833,29.76807892,28.85592647,28.57813018,28.38449777,27.65440791,27.71237832,27.0691909,26.37872364,26.18678134,26.40484946,26.35329129,26.97439918,27.23650257,26.84868191,24.73580485,26.84889253,27.06897192,27.28398614,26.78261334,27.01099599,27.10978858,27.56850648,27.46232202,27.30707333,27.00865159,26.53173217,26.61033658
Djibouti,DJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39562816,11.64420336,11.39514948,11.33870712,12.40612445,13.99160539,14.61028949,14.92922172,
Dominica,DMA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,10.30627847,10.12100219,10.16798017,13.71270306,13.37373354,13.63906756,12.42151943,12.00794848,11.27528959,10.20782097,10.29108084,11.55175838,12.39835258,12.48483065,12.64325199,13.8996139,14.08163881,13.71793615,14.418316,14.36192455,14.56599069,14.91654318,15.05777282,15.86014638,15.38620652,15.46858153,13.60821628,13.27261357,13.01894274,13.16149115,13.41202943,12.71915998,11.36160545,11.70752927,12.83810256,12.75425053,12.31975621,12.4957282,12.53364749,11.99174712,11.0723695,16.15015889,15.08039851,12.22950242,11.81940984
Denmark,DNK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,28.54624983,28.14120567,27.62310858,26.92274222,26.37487931,26.22296313,25.91487623,25.25308286,25.11411773,24.89130203,23.82160709,23.49912197,22.77709227,22.04484269,23.28030674,22.15662075,22.21662983,22.30370578,22.62832639,22.81478508,22.65644238,22.82586645,22.5680297,22.72514958,22.63284099,22.40011367,22.4955692,21.62767476,21.62335439,22.09256155,22.28817331,22.45273084,22.32601845,22.63833091,23.65270962,22.8907148,22.65573623,22.16299378,22.1296309,22.23953194,22.81959381,22.16667353,22.59393456,19.95019791,19.70492415,20.25469861,20.39791732,20.06180735,19.78499589,19.98745459,20.66861683,20.74323784,20.82449329,21.19540379,21.16710642,20.20776638
Dominican Republic,DOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,21.10326228,24.11634444,26.25101526,24.79868308,25.58847719,25.16171561,25.9696741,26.59571517,27.00434071,27.39708064,30.44896744,30.16785779,28.40099212,28.12325259,28.90003432,26.70841667,25.56305498,26.52346769,26.1304687,24.30990666,17.37997336,22.78097942,19.92346048,24.48592587,30.70148393,30.23658515,33.6226026,32.35208124,32.21057814,32.43245513,32.17721371,33.54386724,32.11191928,32.91629851,33.15847379,31.67042451,29.73277266,31.08810875,31.88230289,31.81294451,30.26935767,31.10986126,30.54694685,29.59218881,27.78702354,27.92339361,28.39554288,28.42025851,29.24893357,29.76905868,28.49636818,27.57808736,28.068774,28.81128478,29.07733665,30.28247171,32.66212093
Algeria,DZA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.86093253,46.24851522,41.6161101,40.12118229,42.34815427,44.03913603,49.8701399,50.95264017,48.85231147,49.95774968,36.91554746,40.009485,40.4856294,38.65546203,34.47761249,31.89770868,24.25471286,22.86610597,25.11330155,27.75214328,25.13760022,20.28229746,39.67669294
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,46.85837968,35.29467987,34.52518534,36.03157123,38.42615438,38.38864013,40.95454858,37.32787643,34.00895619,37.75935422,42.71132048,44.54761747,45.59190085,44.87074282,42.70863483,44.8919768,43.18445016,44.24230646,42.81232887,44.03066215,42.74478388,40.36599391,39.17645898,40.76510457,39.91907823,39.22943192,38.30401006,37.51657868,38.9486094,40.1653001,39.89138502,40.41908423,40.93667281,41.9585649,42.27091903,43.09432076,43.77671621,44.2286509,43.66674932,43.25956434,43.59838366,43.63226284,43.43650111,44.0608744,44.4743255,45.41012739,45.9399877,45.46357396,45.73275216,44.79015415,44.74717721,44.87581013,43.98606191,42.91854734,42.02608976,40.0092362,38.82011551,39.07127441,39.00114177,37.93222835,37.18933904,38.85889219
Early-demographic dividend,EAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,30.50171747,30.98635644,29.52345309,29.76456301,30.28539315,30.07179557,31.36619413,31.92002006,33.72346348,39.23533228,36.93618635,38.65760891,38.19961306,35.3161403,37.58331526,37.32638356,36.77340379,34.88138007,33.73465556,32.31090489,30.59841787,29.43776422,29.58787787,30.5400644,30.69066444,31.65037274,31.56426891,31.22054782,31.77107256,31.75951233,32.00312099,32.80623186,32.71302529,30.9601847,31.29113767,32.39258547,31.92614758,32.90556774,32.50974646,33.6691806,34.88344136,35.98535747,35.63740042,36.89377777,33.52524753,34.1450003,35.08530173,34.92975489,33.80210693,32.6588894,31.75581911,31.23363053,31.74834057,32.71027418,31.66577874,30.60422984,32.41925783
East Asia & Pacific,EAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,94.29690092,62.95498472,55.90856082,57.17247802,60.73324653,63.2441368,66.06238193,55.19667182,47.50331381,51.46158288,54.46527243,55.1349134,51.93588795,49.65415454,47.79289199,50.22936632,47.02275956,46.92976696,37.82110611,42.30253417,44.23277187,41.58849695,43.50294651,44.75752949,44.97828652,45.0886553,35.5929947,32.43351393,31.9893772,34.93007172,36.14745335,35.32235345,35.17407825,34.24646396,35.17627439,35.23749431,35.3339272,35.11543157,34.58974404,34.22921845,34.20290897,33.35590927,33.19754139,33.46637891,33.7751161,34.32202541,35.04020145,35.47335767,35.65812341,35.11360351,35.88875952,35.89238301,35.69840113,35.85842007,35.99048024,35.30581702,34.47872398,34.91303898,35.04045019,34.30407972,34.07656791,36.63432987
Europe & Central Asia (excluding high income),ECA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5681193,41.79518892,43.42332742,40.60970202,37.27059636,38.49527058,33.27934578,32.92916817,32.45184426,31.63287047,30.18564745,30.16611831,29.37135434,27.74129394,27.59782069,29.18522417,30.06815394,30.37881918,30.28770712,30.33204066,28.62755963,29.18463876,29.56077389,29.30331614,28.76353821,28.7368414,29.07466072,28.80187103,29.95958486,31.15482408,30.31914283,28.98936287,31.88390758
Europe & Central Asia,ECS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22475438,29.10354521,28.12894173,27.91830706,27.05860573,26.58245783,26.24994397,25.83689255,25.30277489,25.44228335,25.02185584,24.56685818,24.24215324,24.2880457,24.43628418,24.76724156,24.7115418,24.79486643,23.20772235,23.62516728,23.87884348,23.7532969,23.46776441,23.18538444,23.20191103,23.05456394,23.32946796,23.48762583,23.32758697,22.86574997,23.89675537
Ecuador,ECU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.02076093,21.66823426,21.69328051,22.15941338,23.76269625,23.82359056,25.32212862,24.63191102,25.04305597,25.66047562,27.46136844,28.35627883,27.05080296,24.38243755,26.46260758,25.61979076,26.981031,27.91558816,27.08589152,28.69750517,26.80371106,28.23208677,29.59637656,27.72719104,29.52682519,29.49521711,27.16390875,27.19621785,29.11359589,28.9542479,30.12981312,30.4402033,32.61490022,28.58268326,28.25006337,27.14052294,26.78918036,25.87335599,25.81631245,28.78032844,33.61759449,29.04959898,28.80796471,27.99929935,29.71170399,31.54458088,33.88670802,34.45813175,37.91930509,32.41761483,34.72418599,37.63463987,37.75527457,37.14612811,36.77882376,31.87212767,32.02300962,32.52358756,32.54262509,32.70232088,30.7257404,31.17354122
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.55925724,22.0546895,24.75647859,25.04806372,25.04029304,24.06974178,23.9929661,23.8085845,22.72942103,24.11860759,21.42053973,22.12281897,21.66745434,20.49537153,23.27607555,25.40798251,23.77472183,24.70188431,26.16839649,34.72935693,33.38865825,31.28132497,30.04542216,28.58646617,28.76582278,29.59517426,27.88662132,25.94174757,27.44967484,26.58960961,27.40605386,32.13333484,31.41121495,31.14690722,30.50285714,30.24509804,29.51874455,28.99962392,28.64509395,28.40084525,30.7518671,30.89885698,32.181763,33.37058683,34.66791675,34.14872795,36.15473531,35.06538668,36.21255165,35.81644598,35.78451848,35.9517176,39.25130471,39.88695979,39.89033333,36.63020582,32.45595335,33.75076369,34.96339119,35.62344648,32.0091449,30.79125311
Euro area,EMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.62312836,28.01406307,27.19806251,26.8777823,26.68364096,26.04939795,25.78619436,25.63460367,25.18147211,25.16704987,24.89113345,24.49193591,24.13005716,24.0344182,23.84526026,24.03422855,24.01728852,23.62583448,22.16215018,22.3803477,22.37895678,22.21181296,21.93572243,21.84346061,22.23795158,22.31401338,22.26869191,22.2564086,22.22021462,22.12542962,22.56144409
Eritrea,ERI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7605067,13.61072509,12.79921837,15.0839348,18.90622873,20.98060558,19.28035202,20.87420992,19.16068042,18.53351043,19.17384491,19.69660113,19.61273885,20.4623875,18.15290725,19.19520823,25.91468245,21.81933914,,,,,,,,,,,,
Spain,ESP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.33443338,28.07914097,28.06469877,27.8474729,27.89501161,27.96923984,27.95534335,27.74577348,27.42120444,26.99395069,27.16893278,26.93253691,26.30364868,26.29042099,24.89967952,23.15977586,22.08114025,21.03464362,20.27955168,20.08064657,20.08695329,20.00852905,20.0600413,19.8788457,20.14754395,20.37037367,20.50291147
Estonia,EST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.38145076,26.55850455,26.11085672,25.2370633,23.84321714,24.88270145,25.51855435,25.49024746,26.11263449,25.43172004,26.26032,26.94754855,26.882417,26.2192756,23.47501277,24.40124053,25.72239702,25.26639698,25.34999607,24.77265071,23.86328154,24.04753836,23.99888661,24.04094001,22.9986705,22.65210175,22.79676609
Ethiopia,ETH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,8.740655331,8.833303087,8.48348688,10.14246385,9.174057205,9.704191141,11.0048298,10.27591749,10.31785504,9.303866849,7.27710549,6.094015635,7.454666529,8.183457585,9.286202168,9.783691135,12.20217282,11.57037979,12.19479133,11.41046712,11.92792946,12.74027964,12.89950222,12.68554034,11.78883353,11.59231605,11.58949667,10.20685429,9.683480443,9.435128138,9.664642193,9.476137965,10.94455699,13.47132451,16.29779364,21.9325682,23.58190618,27.30570214,24.82236751,23.10229481,21.85234219
European Union,EUU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79976429,28.14947968,27.22071668,26.95282748,26.78635868,26.19977044,25.98064173,25.82367308,25.3613993,25.3635102,25.08202909,24.69314213,24.34150113,24.30886883,24.18191698,24.41823391,24.44119801,24.13632937,22.70411937,22.94138401,23.00475908,22.7570434,22.42439824,22.3770143,22.76508307,22.79371519,22.72287072,22.70392052,22.64645294,22.5213403,23.0173632
Fragile and conflict affected situations,FCS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,35.48646669,34.0555164,33.49745983,33.62991001,34.31216022,34.04343821,33.58289332,32.74303203,32.59758754,32.04451927,30.92454288,30.12457531,30.47728749,30.08745748,30.39666554,29.22305654,26.51353871,26.25793211,26.95897699,28.22179859,29.49091315,28.84025744,29.02704703,30.52940884,30.43587885,31.58997963,30.94628979,30.10990935,29.5290249,29.37300797,29.25185352,30.24112622,30.67000941,29.56322549,25.66039605,26.15829449,25.03106092,23.37878102,23.32163605,23.09748329,23.3058164,23.49736574,24.40068758,23.99557969,23.87889198,24.03327801,24.77286565
Fiji,FJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,22.85992218,23.65107914,22.68835616,22.47284879,23.08868502,22.70233196,21.15505336,20.75078206,18.78244455,20.05357826,19.68666282,20.22222222,20.44807602,20.52928013,18.99713028,17.95784677,19.7019479,20.15858289,19.18560606,19.54041674,17.81255316,16.96063671,17.44378608,18.22193337,19.25225225,19.57300328,21.36644171,21.08781313,21.4522478,21.95949548,22.25996829,21.96281097,20.81919232,20.77196036,21.35140509,20.95905008,19.02414724,19.58735269,20.62434875,19.90060361,18.65582867,19.76162877,16.45092857,16.1619036,15.4808294,16.08609369,16.67781186,16.9725804,17.41334029,16.72296805,16.33721435,15.01276575,15.17127027,16.20268603,15.69404967,15.53738347,15.58576365,17.03405831,18.10303918
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.27501388,30.66666667,29.98629319,29.66893438,30.16747933,30.28185601,30.05698694,29.71243509,29.3326372,28.79340726,29.04501265,29.50311002,28.88354943,29.18799967,28.75285981,28.64895114,28.16897275,28.11213564,28.01227715,27.62888928,27.76988291,27.06765885,26.44657152,26.24271343,25.77839696,25.63861954,25.45998262,25.05061432,24.98122058,24.38670934,24.45645468,24.29969635,24.00663847,23.06195764,22.24437161,22.30977786,21.67518722,21.52730131,21.44484487,21.2017282,21.29393981,20.93836952,20.64945281,20.1918112,19.95752395,19.60960527,19.28408447,19.13673919,18.81383069,18.30484264,17.84573563,17.97816621,17.86855062,17.97180129,17.74593967,17.67969171,17.43413205,17.24115265,17.18837933,17.42467597,16.44502922,16.78057316
Faroe Islands,FRO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.03062619,18.19529251,17.596989,18.54766164,19.2842824,18.82202953,18.18625966,17.20273738,16.80522169,16.69724193,17.08089957,15.75889556,14.20411476,14.29881048,14.20062494,13.85827819,15.67869996,16.52210238,15.64070651,17.32093137,17.89362031,19.16637616,20.54316399,
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.857623571,7.576325407,7.050699742,8.152166712,7.853257352,8.182514989,8.253693703,6.786900063,6.637007508,6.118858123,5.251318613,4.054556663,3.15019596,3.759256775,6.88639333,7.235469572,8.162566463,8.338153826,7.306225695,6.030077251,6.113275653,6.046946836,5.429425298,4.866441438,4.864459636,4.860525223,4.85739264
Gabon,GAB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.91758097,31.56536315,30.60173197,38.13336192,30.75438889,33.87387387,34.93379717,37.8742515,45.54182564,45.58652322,47.59775473,45.57563273,51.24424885,47.85840472,63.35754641,62.28373702,62.35572243,58.2584758,57.8264095,61.75923053,60.4291086,58.40876608,60.63588191,56.83664784,59.69669708,66.52782406,47.50063629,48.8482206,35.94956655,41.72968925,42.99642108,44.61222634,43.31982219,45.24836038,52.6190343,52.36344538,55.36597089,53.6521823,43.14177694,48.81574364,56.2551965,47.71007451,47.3156668,47.0391681,51.5005374,59.92236081,59.46631966,57.22220573,61.74200001,50.44675323,55.19246281,60.88121046,58.82460162,56.60861688,52.72224165,48.1836273,45.0378509,45.46730899,47.12708562,47.18274323,40.72917072,47.83243472
United Kingdom,GBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.69985333,26.98997787,26.59537007,26.00903461,26.53886481,24.56623552,24.67682407,23.79031792,23.08052144,22.72061576,22.77405553,21.73397559,21.40429257,20.91438685,20.27782083,20.26197866,20.31445323,19.76141246,19.98183583,18.80882655,18.88692125,18.52418885,18.51692417,18.77216415,18.36994886,18.16519327,17.60340726,17.82968543,17.90602379,17.9812467,17.107108,17.7014433
Georgia,GEO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,32.74336283,33.33333333,35.38461538,34.09090909,33.57142857,37.14285714,34.30656934,35.21126761,34.93150685,36.11111111,31.33333333,34.375,23.65951743,,,,23.03993796,22.22002678,21.79964557,21.23061725,20.99750128,20.53640995,22.7373927,24.08542637,24.17576825,23.7580566,21.71444318,20.90056374,18.94374282,18.92638719,16.85210984,17.95460522,19.17230133,18.512858,18.69843208,19.15249742,19.25549727,20.21436843,19.91775674,20.31255863,21.17755976,21.81791114
Ghana,GHA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,18.62210095,18.37944664,20.4787234,20.35294118,19.14042979,18.23815848,18.28,17.72646536,18.59468723,18.13304721,21.01078932,19.21544591,15.83803637,12.02706566,12.28119906,11.86875758,9.162008096,6.247469665,6.62852237,10.58208685,16.67667498,17.15314836,16.31903485,16.56589256,16.72379754,16.77282953,16.96424636,17.37508808,24.8185739,24.89913545,24.28499555,23.57854075,25.66780506,25.26653562,25.41278341,25.40392229,25.21597974,25.27567435,25.2099151,24.71675627,25.12543594,19.80338501,19.49280657,19.39956455,18.51409213,18.01494281,23.86366009,27.13653359,34.08982221,33.89820258,31.11937966,27.69325495,29.95221739,31.17774403,31.107724,29.87675423,28.26450906
Gibraltar,GIB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,34.37546971,34.36999771,33.40983373,33.19199862,34.60943664,30.57776628,26.8754987,28.42584687,25.12563666,28.10932895,29.69902189,28.7900232,30.8543956,28.85706243,31.38226258,31.81576118,31.321626,31.72386291,30.5082264,32.06006905,34.27539791,30.76639997,32.93284243,32.28872839,32.3138345,32.61439807,31.5767628,29.64071455,29.69416739,26.32463978,30.10384717,31.6539845,30.87817001,29.39079849,28.28237802,27.69510223
"Gambia, The",GMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,8.29639012,8.343057176,8.33819242,8.34218916,8.214777421,8.209606987,8.277027027,8.2421875,8.297742526,8.907563025,9.611529991,9.553131359,10.64453125,11.64619697,13.01518752,12.48320452,9.552210563,10.91974238,16.64568911,13.64696513,11.31767268,10.83739108,9.488806283,10.35202885,11.00948689,15.36000825,15.17003448,15.20011349,14.62553319,14.87392944,20.70366459,15.57434597,16.06870982,15.59420686,14.82267336,14.76682464,15.80697677,14.84902505,11.45166445,11.4940796,12.12389238,11.87953997,11.16205075,10.21100755,9.828166236,11.51266032,11.95836884,11.89469631,13.21483428,17.14345306,20.93559296,17.89275502,17.3104258,17.28260083,18.97119698,19.51871304
Guinea-Bissau,GNB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,21.24550089,22.07785145,22.46223367,24.39390261,25.49179591,25.36168325,15.52652783,22.63908593,19.98736063,19.86267556,18.72690858,15.9189253,14.40885567,11.45596051,14.37126518,15.64060878,19.80334602,12.29419103,13.46628099,16.35737905,17.41795028,9.247322885,10.3872073,9.672518522,10.86607738,11.47709738,10.90534727,15.02759259,12.47865353,12.08467007,14.10938893,14.24840465,16.15661162,17.48574277,15.58787784,14.37857817,14.0024623,13.20012591,13.88156417,13.36106536,13.14174286,12.40179205,13.54244509,14.42470654,14.4150495,12.25397134,12.55358405,12.60017043,12.66526413,13.26296146,13.48016017,
Equatorial Guinea,GNQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.91490224,81.30169858,84.34919433,75.32473243,74.74456143,78.06487369,77.31150427,72.44925774,70.19094522,59.10058727,52.33025433,56.86222809,57.29508133,52.07540863,45.43138131,51.3209546
Greece,GRC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61467728,18.86539335,17.934107,18.20056455,19.12695141,18.74760261,19.3327722,19.43872231,20.51751706,20.3440195,17.80449024,19.987243,17.99835805,15.65977806,15.31347061,14.90122233,14.3771178,14.80477643,15.05994684,14.11966778,14.4993252,14.53201854,13.72869388,13.62843825,13.32804887,14.99749946,15.94578675
